SurveyID,Type,Record_date,common_name,genus,species,Minute_first_detected,Year,Month,Day,Site,Path,Filename
1018,EXP,2018-04-26,Western Meadowlark,Sturnella,neglecta,9,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Ring-necked Pheasant,Phasianus,colchicus,9,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Field Sparrow,Spizella,pusilla,9,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Red-winged Blackbird,Agelaius,phoeniceus,15,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Song Sparrow,Melospiza,melodia,15,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Field Sparrow,Spizella,pusilla,15,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Horned Lark,Eremophila,alpestris,15,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,American Robin,Turdus,migratorius,15,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Vesper Sparrow,Pooecetes,gramineus,15,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Ring-necked Pheasant,Phasianus,colchicus,15,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Northern Cardinal,Cardinalis,cardinalis,15,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Red-winged Blackbird,Agelaius,phoeniceus,18,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Brown-headed Cowbird,Molothrus,ater,18,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,American Robin,Turdus,migratorius,18,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Vesper Sparrow,Pooecetes,gramineus,18,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Western Meadowlark,Sturnella,neglecta,18,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Ring-necked Pheasant,Phasianus,colchicus,18,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Horned Lark,Eremophila,alpestris,18,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Song Sparrow,Melospiza,melodia,18,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Field Sparrow,Spizella,pusilla,18,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Canada Goose,Branta,canadensis,18,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Red-winged Blackbird,Agelaius,phoeniceus,21,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Horned Lark,Eremophila,alpestris,21,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Western Meadowlark,Sturnella,neglecta,21,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Field Sparrow,Spizella,pusilla,21,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Canada Goose,Branta,canadensis,21,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,American Robin,Turdus,migratorius,21,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Vesper Sparrow,Pooecetes,gramineus,21,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Brown-headed Cowbird,Molothrus,ater,21,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Mourning Dove,Zenaida,macroura,21,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Ring-necked Pheasant,Phasianus,colchicus,21,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Field Sparrow,Spizella,pusilla,28,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Horned Lark,Eremophila,alpestris,28,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Red-winged Blackbird,Agelaius,phoeniceus,28,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,American Robin,Turdus,migratorius,28,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Ring-necked Pheasant,Phasianus,colchicus,28,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Vesper Sparrow,Pooecetes,gramineus,28,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Western Meadowlark,Sturnella,neglecta,28,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Brown-headed Cowbird,Molothrus,ater,28,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Red-headed Woodpecker,Melanerpes,erythrocephalus,28,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Red-winged Blackbird,Agelaius,phoeniceus,31,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Vesper Sparrow,Pooecetes,gramineus,31,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,American Robin,Turdus,migratorius,31,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Western Meadowlark,Sturnella,neglecta,31,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Ring-necked Pheasant,Phasianus,colchicus,31,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Brown-headed Cowbird,Molothrus,ater,31,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Field Sparrow,Spizella,pusilla,31,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Red-winged Blackbird,Agelaius,phoeniceus,39,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Vesper Sparrow,Pooecetes,gramineus,39,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Western Meadowlark,Sturnella,neglecta,39,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Brown-headed Cowbird,Molothrus,ater,39,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Field Sparrow,Spizella,pusilla,39,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Northern Cardinal,Cardinalis,cardinalis,39,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Ring-necked Pheasant,Phasianus,colchicus,39,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Song Sparrow,Melospiza,melodia,39,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Brown Thrasher,Toxostoma,rufum,39,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Song Sparrow,Melospiza,melodia,41,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Red-winged Blackbird,Agelaius,phoeniceus,41,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Ring-necked Pheasant,Phasianus,colchicus,41,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Brown-headed Cowbird,Molothrus,ater,41,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Northern Cardinal,Cardinalis,cardinalis,41,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Field Sparrow,Spizella,pusilla,41,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Western Meadowlark,Sturnella,neglecta,41,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Vesper Sparrow,Pooecetes,gramineus,41,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Canada Goose,Branta,canadensis,41,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,American Robin,Turdus,migratorius,41,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Red-winged Blackbird,Agelaius,phoeniceus,47,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Northern Cardinal,Cardinalis,cardinalis,47,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Field Sparrow,Spizella,pusilla,47,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Song Sparrow,Melospiza,melodia,47,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Western Meadowlark,Sturnella,neglecta,47,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,American Robin,Turdus,migratorius,47,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Ring-necked Pheasant,Phasianus,colchicus,47,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Brown-headed Cowbird,Molothrus,ater,47,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Vesper Sparrow,Pooecetes,gramineus,47,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Red-winged Blackbird,Agelaius,phoeniceus,53,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Field Sparrow,Spizella,pusilla,53,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,American Robin,Turdus,migratorius,53,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Western Meadowlark,Sturnella,neglecta,53,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Ring-necked Pheasant,Phasianus,colchicus,53,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Canada Goose,Branta,canadensis,53,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Common Grackle,Quiscalus,quiscula,53,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Brown-headed Cowbird,Molothrus,ater,53,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Red-winged Blackbird,Agelaius,phoeniceus,56,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,American Robin,Turdus,migratorius,56,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Western Meadowlark,Sturnella,neglecta,56,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Field Sparrow,Spizella,pusilla,56,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Song Sparrow,Melospiza,melodia,56,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Canada Goose,Branta,canadensis,56,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Northern Cardinal,Cardinalis,cardinalis,56,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1018,EXP,2018-04-26,Ring-necked Pheasant,Phasianus,colchicus,56,2018,Apr,26,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180426_061000.wav,ARMSEXP_0+1_20180426_061000.wav
1019,EXP,2018-04-27,American Robin,Turdus,migratorius,4,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Red-winged Blackbird,Agelaius,phoeniceus,4,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Vesper Sparrow,Pooecetes,gramineus,4,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Field Sparrow,Spizella,pusilla,4,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Ring-necked Pheasant,Phasianus,colchicus,4,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Brown-headed Cowbird,Molothrus,ater,4,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Song Sparrow,Melospiza,melodia,4,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Northern Cardinal,Cardinalis,cardinalis,4,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Mourning Dove,Zenaida,macroura,4,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Western Meadowlark,Sturnella,neglecta,4,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Northern Cardinal,Cardinalis,cardinalis,8,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Red-winged Blackbird,Agelaius,phoeniceus,8,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Western Meadowlark,Sturnella,neglecta,8,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,American Robin,Turdus,migratorius,8,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Mourning Dove,Zenaida,macroura,8,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Ring-necked Pheasant,Phasianus,colchicus,8,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Field Sparrow,Spizella,pusilla,8,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Horned Lark,Eremophila,alpestris,8,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Brown Thrasher,Toxostoma,rufum,8,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,American Robin,Turdus,migratorius,13,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Field Sparrow,Spizella,pusilla,13,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Western Meadowlark,Sturnella,neglecta,13,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Red-winged Blackbird,Agelaius,phoeniceus,13,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Ring-necked Pheasant,Phasianus,colchicus,13,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Canada Goose,Branta,canadensis,13,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Mourning Dove,Zenaida,macroura,13,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Northern Cardinal,Cardinalis,cardinalis,13,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Northern Flicker,Colaptes,auratus,13,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,House Sparrow,Passer,domesticus,13,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Northern Cardinal,Cardinalis,cardinalis,19,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Ring-necked Pheasant,Phasianus,colchicus,19,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Red-winged Blackbird,Agelaius,phoeniceus,19,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
1019,EXP,2018-04-27,Canada Goose,Branta,canadensis,19,2018,Apr,27,ARM,ARM\ARM_EXP_0301-04302018\ARMSEXP_0+1_20180427_060900.wav,ARMSEXP_0+1_20180427_060900.wav
